Police_Station,Year,Type,Date,Month,Day,Time,Hour
Subramanyapura,2015,Attempted Murder,02/04/2017,04,02,19:45:00,19
Subramanyapura,2016,Attempted Murder,06/09/2017,09,06,21:15:00,21
Subramanyapura,2016,Attempted Murder,07/09/2018,09,07,10:00:00,10
Subramanyapura,2016,Attempted Murder,09/05/2020,05,09,08:15:00,08
Subramanyapura,2016,Attempted Murder,11/03/2018,03,11,21:00:00,21
Subramanyapura,2016,Attempted Murder,12/07/2018,07,12,17:40:00,17
Subramanyapura,2016,Attempted Murder,09/08/2019,08,09,22:45:00,22
Subramanyapura,2016,Attempted Murder,09/09/2015,09,09,12:15:00,12
Subramanyapura,2016,Attempted Murder,06/02/2016,02,06,14:35:00,14
Subramanyapura,2016,Attempted Murder,01/01/2016,01,01,20:00:00,20
Subramanyapura,2016,Attempted Murder,03/12/2016,12,03,20:45:00,20
Subramanyapura,2016,Attempted Murder,11/03/2016,03,11,21:00:00,21
Subramanyapura,2016,Attempted Murder,11/10/2016,10,11,21:00:00,21
Subramanyapura,2016,Attempted Murder,05/12/2016,12,05,21:00:00,21
Subramanyapura,2017,Attempted Murder,03/05/2017,05,03,23:45:00,23
Subramanyapura,2017,Attempted Murder,10/10/2017,10,10,10:00:00,10
Subramanyapura,2017,Attempted Murder,12/07/2017,07,12,22:15:00,22
Subramanyapura,2017,Attempted Murder,12/01/2018,01,12,21:30:00,21
Subramanyapura,2017,Attempted Murder,13/11/2018,11,13,07:30:00,07
Subramanyapura,2018,Attempted Murder,30/12/2018,12,30,18:15:00,18
Subramanyapura,2018,Attempted Murder,14/03/2019,03,14,18:02:00,18
Subramanyapura,2018,Attempted Murder,29/05/2019,05,29,13:45:00,13
Subramanyapura,2018,Attempted Murder,29/09/2019,09,29,21:00:00,21
Subramanyapura,2019,Attempted Murder,12/10/2019,10,12,12:15:00,12
Subramanyapura,2019,Attempted Murder,22/10/2019,10,22,10:30:00,10
Subramanyapura,2019,Attempted Murder,12/04/2015,04,12,08:00:00,08
Subramanyapura,2019,Attempted Murder,03/12/2018,12,03,21:00:00,21
Subramanyapura,2019,Attempted Murder,04/10/2018,10,04,21:00:00,21
Subramanyapura,2019,Attempted Murder,06/06/2018,06,06,00:45:00,00
Subramanyapura,2019,Attempted Murder,12/02/2019,02,12,17:30:00,17
Thalaghtapura,2015,Attempted Murder,09/10/2017,10,09,13:15:00,13
Thalaghtapura,2015,Attempted Murder,11/03/2017,03,11,21:00:00,21
Thalaghtapura,2015,Attempted Murder,22/08/2018,08,22,21:00:00,21
Thalaghtapura,2015,Attempted Murder,01/04/2015,04,01,14:00:00,14
Thalaghtapura,2015,Attempted Murder,02/02/2015,02,02,20:30:00,20
Thalaghtapura,2015,Attempted Murder,06/02/2015,02,06,09:30:00,09
Thalaghtapura,2016,Attempted Murder,09/09/2016,09,09,17:00:00,17
Thalaghtapura,2016,Attempted Murder,02/10/2017,10,02,11:00:00,11
Thalaghtapura,2016,Attempted Murder,05/01/2017,01,05,15:00:00,15
Thalaghtapura,2016,Attempted Murder,07/06/2017,06,07,15:30:00,15
Thalaghtapura,2016,Attempted Murder,02/05/2017,05,02,13:00:00,13
Thalaghtapura,2016,Attempted Murder,02/04/2019,04,02,00:15:00,00
Thalaghtapura,2016,Attempted Murder,04/04/2019,04,04,17:00:00,17
Thalaghtapura,2016,Attempted Murder,01/01/2015,01,01,07:00:00,07
Thalaghtapura,2017,Attempted Murder,11/03/2015,03,11,22:30:00,22
Thalaghtapura,2017,Attempted Murder,09/12/2016,12,09,23:15:00,23
Thalaghtapura,2017,Attempted Murder,10/11/2016,11,10,01:00:00,01
Thalaghtapura,2017,Attempted Murder,10/07/2017,07,10,13:30:00,13
Thalaghtapura,2017,Attempted Murder,09/01/2017,01,09,14:45:00,14
Thalaghtapura,2017,Attempted Murder,02/01/2019,01,02,10:30:00,10
Thalaghtapura,2017,Attempted Murder,19/11/2017,11,19,12:10:00,12
Thalaghtapura,2017,Attempted Murder,26/11/2017,11,26,22:00:00,22
Thalaghtapura,2018,Attempted Murder,02/11/2018,11,02,12:00:00,12
Thalaghtapura,2018,Attempted Murder,04/01/2018,01,04,08:30:00,08
Thalaghtapura,2018,Attempted Murder,18/06/2018,06,18,21:15:00,21
Thalaghtapura,2018,Attempted Murder,09/11/2018,11,09,23:30:00,23
Thalaghtapura,2018,Attempted Murder,26/10/2018,10,26,13:00:00,13
Thalaghtapura,2018,Attempted Murder,22/11/2018,11,22,18:30:00,18
Thalaghtapura,2019,Attempted Murder,04/07/2019,07,04,03:45:00,03
Thalaghtapura,2019,Attempted Murder,09/04/2019,04,09,18:30:00,18
Thalaghtapura,2019,Attempted Murder,09/05/2019,05,09,06:30:00,06
Thalaghtapura,2019,Attempted Murder,17/09/2019,09,17,14:00:00,14
Konanakunte,2017,Attempted Murder,31/05/2017,05,31,09:00:00,09
Konanakunte,2017,Attempted Murder,07/02/2017,02,07,12:30:00,12
Konanakunte,2017,Attempted Murder,10/12/2017,12,10,22:30:00,22
Konanakunte,2017,Attempted Murder,12/02/2017,02,12,23:00:00,23
Konanakunte,2017,Attempted Murder,12/03/2017,03,12,00:10:00,00
Konanakunte,2018,Attempted Murder,02/05/2019,05,02,15:20:00,15
Konanakunte,2018,Attempted Murder,30/03/2019,03,30,04:15:00,04
Konanakunte,2018,Attempted Murder,04/11/2018,11,04,09:40:00,09
Konanakunte,2018,Attempted Murder,26/05/2018,05,26,19:00:00,19
Konanakunte,2018,Attempted Murder,07/02/2018,02,07,20:54:00,20
Konanakunte,2018,Attempted Murder,31/07/2018,07,31,13:10:00,13
Konanakunte,2018,Attempted Murder,25/08/2018,08,25,05:30:00,05
Konanakunte,2018,Attempted Murder,26/04/2018,04,26,17:00:00,17
Konanakunte,2019,Attempted Murder,02/05/2019,05,02,21:00:00,21
Konanakunte,2019,Attempted Murder,30/03/2019,03,30,07:00:00,07
Konanakunte,2019,Attempted Murder,31/03/2019,03,31,07:15:00,07
Konanakunte,2019,Attempted Murder,04/03/2019,03,04,21:10:00,21
Konanakunte,2019,Attempted Murder,04/04/2019,04,04,07:00:00,07
Konanakunte,2019,Attempted Murder,30/05/2019,05,30,23:15:00,23
Konanakunte,2019,Attempted Murder,20/11/2019,11,20,16:30:00,16
Konanakunte,2019,Attempted Murder,25/11/2019,11,25,12:30:00,12
Puttenahalli,2017,Attempted Murder,24/01/2017,01,24,00:30:00,00
Puttenahalli,2017,Attempted Murder,02/12/2017,12,02,07:45:00,07
